Schm_code,Schm_Desc (Product),Schm_Type,Product Category,Product Sub-Category,updated_at
PDSC273,UTKRISTA GUJARA NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1171,UTKRISTA KABILASI NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1716,UTKRISTA KACHANKAWAL GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC629,UTKRISTA BARDAGORIYA GAUNPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1628,UTKRISTA BHAGWANPUR GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1039,UTKRISTA BHIMPHEDI GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC451,UTKRISTA SUNWAL NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1451,UTKRISTA THAKURBABA NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1007,UTKRISTA SURYABINAYAK NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1456,UTKRISTA HARIPURWA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC269,UTKRISTA SABAILA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1530,UTKRISTA BARABARDIYA NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1506,UTKRISTA KERABARI GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC448,UTKRISTA KATHMANDU MAHANAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC852,UTKRISTA DHANUSADHAM NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1414,UTKRISTA BARDAGHAT NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1155,UTKRISTA SABAILA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1035,UTKRISTA MIRCHAIYA NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1125,UTKRISTA RAPTI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC359,UTKRISTA DHOBINI GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1188,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1719,UTKRISTA CHANDRAGIRI MUSAGARMATHAIPALITY BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1521,UTKRISTA KHAJURA GAUNPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1574,UTKRISTA GARUDA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC459,UTKRISTA BARABARDIYA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1715,UTKRISTA RIBDIKOT GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC51,UTKRISTA KATHMANDU MAHANAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC236,UTKRISTA KERABARI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1080,UTKRISTA SUNWAL NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC239,UTKRISTA BHAGWANPUR GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC127,UTKRISTA GAIDAHAWA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC410,UTKRISTA GAURADAHA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC817,UTKRISTA TOKHA NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC110,UTKRISTA DEWANGUNJ GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1470,UTKRISTA BUDHIGANGA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC438,UTKRISTA BUDDHASHANTI GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1237,UTKRISTA BHIMPHEDI GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1814,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1538,UTKRISTA TILOTTAMA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC966,UTKRISTA CHAKRAGHATTA GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC316,UTKRISTA RAJPUR GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC463,UTKRISTA SAMSI GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC808,UTKRISTA SIYARI GAUNPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC76,UTKRISTA RAMDHUNI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC767,UTKRISTA TIRAHUT GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC257,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1441,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1852,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC712,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC669,DIAMOND JPY SAVINGS  DEPOSIT,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC221,UTKRISTA MIRCHAIYA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1694,UTKRISTA BARABARDIYA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC799,UTKRISTA CHHIPAHARMAI GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1851,UTKRISTA JAGARNATHPUR GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC533,UTKRISTA ANNAPURNA GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC144,UTKRISTA DHOBINI GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC404,UTKRISTA BIDEHA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC842,UTKRISTA AADHIKHOLA GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1140,UTKRISTA GADHAWA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1037,UTKRISTA KATAHARIYA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC480,UTKRISTA SAMSI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1474,UTKRISTA GODAWARI NAGARPALIKA LALITPUR BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1101,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC882,UTKRISTA BARDAGHAT NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC874,UTKRISTA DEWANGUNJ GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC416,SAGARMATHA WALLET ACCOUNT,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC762,UTKRISTA JHAPA GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1309,UTKRISTA MAHADEWA GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1255,UTKRISTA DHANUSADHAM NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC654,UTKRISTA KATAHARIYA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1185,UTKRISTA JANAKI GAUNPALIKA BACHAT KHATA AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1347,UTKRISTA MAHARAJGUNJ NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1499,UTKRISTA BAGMATI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC964,UTKRISTA RAPTI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1534,UTKRISTA KAMALA MUSAGARMATHAIPALITY BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1349,UTKRISTA MIRCHAIYA NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1122,UTKRISTA BIRTAMOD NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1267,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC467,UTKRISTA BUDDHASHANTI GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1613,UTKRISTA RIBDIKOT GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC23,UTKRISTA ANNAPURNA GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1653,UTKRISTA BANDIPUR GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1213,UTKRISTA BAGMATI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC710,UTKRISTA BALARA NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC500,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC171,UTKRISTA KANCHAN GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC644,UTKRISTA CHHIPAHARMAI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC609,UTKRISTA GODAWARI NAGARPALIKA KAILALI BACHAT KHATA  PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC903,UTKRISTA RAMDHUNI NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1464,UTKRISTA BARDAGORIYA GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC881,UTKRISTA BHAGWANPUR GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC504,UTKRISTA BANDIPUR GAUNPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1562,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC82,UTKRISTA MAHADEWA GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC58,UTKRISTA JANAKI GAUNPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1355,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1216,UTKRISTA HYBRID BACHAT KHATA,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC517,UTKRISTA BAGMATI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1015,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC724,UTKRISTA ANNAPURNA GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC337,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1636,UTKRISTA DHANUSADHAM NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC509,UTKRISTA BARDAGHAT NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC242,UTKRISTA ARJUNDHARA MUNCIPALITY BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1733,UTKRISTA BEDKOT NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1808,UTKRISTA PANCHAKANYA GAUPALIKA BACHAT KHATA AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1599,UTKRISTA BUDDHASHANTI GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC671,UTKRISTA LOHARPATTI MUSAGARMATHAIPALITY BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1845,UTKRISTA MAHAGADHIMAI NAGARPALIKA BACHAT KHATA - PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1615,UTKRISTA PANCHAKANYA GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC441,UTKRISTA BARABARDIYA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC244,UTKRISTA GAURADAHA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC398,UTKRISTA MAHALAXMI NAGARPALIKA BACHAT KHATA - PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC523,UTKRISTA SHUKLAGANDAKI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC511,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC764,UTKRISTA ROHINI GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1448,UTKRISTA GAURADAHA NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC646,UTKRISTA GRAMTHAN GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1536,UTKRISTA RAMPRASADRAI GAUPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1230,UTKRISTA PAYROLL BACHAT KHATA-PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1051,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC984,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC357,UTKRISTA KACHANKAWAL GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1833,UTKRISTA DEVDAHA NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1197,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1786,UTKRISTA GAURIGANGA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1043,UTKRISTA BIDEHA NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC957,UTKRISTA DUHABI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC983,UTKRISTA RAPTI NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC461,UTKRISTA RIBDIKOT GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC44,UTKRISTA BANDIPUR GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1176,UTKRISTA KANCHAN GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1587,UTKRISTA MAHALAXMI NAGARPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1544,UTKRISTA DUDUWA GAUNPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1490,UTKRISTA BALARA NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1397,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1580,UTKRISTA JHAPA GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC194,UTKRISTA DEVCHULI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC665,UTKRISTA DUDUWA GAUNPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC296,UTKRISTA GRAMTHAN GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC700,UTKRISTA SUNWAL NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC681,UTKRISTA DHOBINI GAUPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1873,UTKRISTA KABILASI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1509,UTKRISTA BANSGADHI MUSAGARMATHAIPAITY BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC445,UTKRISTA GADHAWA GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC706,UTKRISTA MAHALAXMI NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC335,UTKRISTA BEDKOT NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC628,UTKRISTA RAMPRASADRAI GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC161,UTKRISTA GADHAWA GAUPALIKA BACHAT KHATA PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC197,UTKRISTA KAILARI GAUNPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1259,UTKRISTA KAILARI GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC115,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC162,UTKRISTA NARAHA GAUPALIKA BACHAT KHATA - PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1859,KMC PENSION AMBASSADOR ACCOUNT,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC652,UTKRISTA RAJPUR GAUNPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC134,UTKRISTA BARDAGHAT NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC153,UTKRISTA BAUDHIMAI NAGARPALIKA BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC255,UTKRISTA 10X REMITTANCE BACHAT YOJANA,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC545,UTKRISTA BARDAGORIYA GAUNPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC69,UTKRISTA KATAHARIYA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC789,UTKRISTA KAILARI GAUNPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC501,UTKRISTA JANAKI GAUNPALIKA BACHAT KHATA  PRIDE ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC804,UTKRISTA KAGESHWORI MANOHARA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC625,UTKRISTA BHIMAD NAGARPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC22,UTKRISTA BIDEHA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC801,UTKRISTA TIRAHUT GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC391,UTKRISTA DEWANGUNJ GAUPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1606,UTKRISTA BHIMAD NAGARPALIKA BACHAT KHATA - AMBASSADOR ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC219,UTKRISTA GODAWARI NAGARPALIKA - LALITPUR BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1598,UTKRISTA CHANDRAGIRI MUSAGARMATHAIPALITY BACHAT KHATA- PARTNER ONLINE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC534,UTKRISTA GUJARA NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1157,UTKRISTA AADHIKHOLA GAUPALIKA BACHAT KHATA PARTNER,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1791,UTKRISTA PAKHRIBAS NAGARPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC573,UTKRISTA AADHIKHOLA GAUPALIKA BACHAT KHATA PRIDE,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC452,UTKRISTA GUJARA NAGARPALIKA BACHAT KHATA AMBASSADOR,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC304,CREDIT SALE LOAN,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC581,UTKRISTA POSHAN BHATA BACHAT KHATA,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC519,NEA FAMILY BUNDLE ACCOUNT- FLEXI,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC346,NEA PAYROLL ACCOUNT -FLEXI,SBA,Deposit,Savings,2024-08-09 10:31:27.125
PDSC1545,CURRENT ACCOUNT PERSONNEL,CAA,Deposit,Current,2024-08-09 10:31:27.125
PDSC1383,CURRENT ACCOUNT-CORPORATE,CAA,Deposit,Current,2024-08-09 10:31:27.125
PDSC86,CURRENT ACCOUNT PLUS,CAA,Deposit,Current,2024-08-09 10:31:27.125
PDSC1787,CURRENT A/C FOR SOCIETIES,CAA,Deposit,Current,2024-08-09 10:31:27.125
PDSC1823,BUSINESS PRIVILEGE ACCOUN,CAA,Deposit,Current,2024-08-09 10:31:27.125
PDSC919,EZEE CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
PDSC331,BAGMATI CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
PDSC1747,OTHERS CURRENT ACCOUNT,CAA,Deposit,Current,2024-08-09 10:31:27.125
