Schm_code,Schm_Desc (Product),Schm_Type,Product Category,Product Sub-Category,updated_at
IBGBP,IB BORROWING GBP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
TD07,FIXED DEP-OVER 7 YEARS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
IBAUD,IB BORROWING AUD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD003,FD IND QTR < 2 YRS USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD152,FD YEARLY IND. USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD153,FD YEARLY IND. EUR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD154,FD YEARLY IND. GBP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD251,FD MATURITY INDIVIDUAL,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD252,FD MATURITY IND. USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD253,FD MATURITY IND. EUR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD501,FD CORPORATE QTR < 2 YRS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD502,FD CORPORATE QTR > 2 YRS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD503,FD COR. QTR < 2 YRS USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD703,FD COR. MATURITY EUR ,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD607,FD HALF YEARLY COR. EUR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD608,FD HALF YEARLY COR. GBP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
IBBNR,INTER BANK BORROWING INR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
IBBJP,INTER BANK BORROWING JPY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD105,FD HALF YERLY IND > 2YEAR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD302,UTKRISTA BAIJANATH GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD009,FD INDIVIDUAL QTR < 2 YRS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD002,FD INDIVIDUAL QTR > 2 YRS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD004,FD IND QTR > 2 YRS USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD101,FD HALF YEARLY INDIVIDUAL,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD102,FD HALF YEARLY IND. USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD103,FD HALF YEARLY IND. EUR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD104,FD HALF YEARLY IND. GBP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD151,FD YERARLY INDIVIDUAL,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD254,FD MATURITY IND. GBP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD201,FD INDIVIDUAL MONTHLY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD202,FD IND MONTHLY USD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD203,FD IND MONTHLY EUR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD204,FD IND MONTHLY GBP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD031,SUPER UTTAM BACHAT KHATA- DIAMOND FD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD039, SUPER UTTAM FIXED DEPOSIT -DIAMOND INDIVIDUAL,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD040, SUPER UTTAM FIXED DEPOSIT - GOLD,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD043, SUPER UTTAM FIXED DEPOSIT ACCOUNT- GOLD INSTITUTION,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD045, SUPER UTTAM BACHAT KHATA- DIAMOND FD SWEEPS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD046, PREMIUM SUPER UTTAM BACHAT KHATA DIAMOND SWEEPS IN OUT,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD047, PREMIUM SUPER UTTAM FIXED DEPOSIT ACCOUNT DIAMOND INVIDIDUAL,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD048, PREMIUM SUPER UTTAM FIXED DEPOSIT ACCOUNT GOLD INDIV,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD049, PREMIUM SUPER UTTAM FIXED DEPOSIT ACCOUNTS SILVER INDIV,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD053,FIXED DEPOSIT USD FCY FLEXI,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD054,UTKRISTA FIXED KHATA-FD SWEEP,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD055,UTKRISTA FIXED KHATA AMBASSDOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD059,UTKRISTA FIXED KHATA PRIDE 10 YEARS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD060,UTKRISTA FIXED KHATA AMBASSDOR 10 YEARS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD061,UTKRISTA FIXED KHATA AMBASSADOR MONTHLY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD301,UTKRISTA FIXED KHATA REMITTANCE QUARTERLY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD307,UTKRISTA REMITTANCE FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD305,UTKRISTA REMITTANCE FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD057,UTKRISTA FIXED KHATA PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD064,UTKRISTA FIXED KHATA REMITTANCE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD306,UTKRISTA REMITTANCE FIXED KHATA - PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD056,UTKRISTA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD058,UTKRISTA FIXED KHATA PARTNER 10YEARS,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD062,UTKRISTA FIXED KHATA PRIDE MONTHLY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD063,UTKRISTA FIXED KHATA PARTNER MONTHLY,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD313,UTKRISTA KHAJURA GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD320,UTKRISTA GARUDA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD323,UTKRISTA GAIDAHAWA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD329,UTKRISTA GAURIGUNJ GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD341,UTKRISTA CHHIPAHARMAI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD304,UTKRISTA BAIJANATH GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD310,UTKRISTA JANAKI GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD344,UTKRISTA JAGARNATHPUR GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD350,UTKRISTA KAMALA MUSAGARMATHAIPALITY FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD311,UTKRISTA KHAJURA GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD314,UTKRISTA BALEFI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD326,UTKRISTA GAURADAHA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD332,UTKRISTA TOKHA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD353,UTKRISTA BARABARDIYA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD303,UTKRISTA BAIJANATH GAUNPALIKA FIXED KHATA - PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD309,UTKRISTA JANAKI GAUNPALIKA FIXED KHATA - PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD312,UTKRISTA KHAJURA GAUNPALIKA FIXED KHATA - PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD317,UTKRISTA DEVDAHA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD335,UTKRISTA GODAWARI NAGARPALIKA - KAILALI FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD338,UTKRISTA GAURIGANGA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD347,UTKRISTA JEERABHAWANI GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD356,UTKRISTA JOSHIPUR GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD359,UTKRISTA JHAPA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD316,UTKRISTA BALEFI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD362,UTKRISTA RAMDHUNI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD365,UTKRISTA BIDEHA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD322,UTKRISTA GARUDA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD308,UTKRISTA JANAKI GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD319,UTKRISTA DEVDAHA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD368,UTKRISTA MAHALAXMI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD361,UTKRISTA JHAPA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD364,UTKRISTA RAMDHUNI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD381,UTKRISTA SHUKLAGANDAKI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD455,UTKRISTA TILOTTAMA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD373,UTKRISTA TIRAHUT GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD390,UTKRISTA ROHINI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD021,UTKRISTA HYBRID FD SWEEP KHATA -20000,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD315,UTKRISTA BALEFI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD325,UTKRISTA GAIDAHAWA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD328,UTKRISTA GAURADAHA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD331,UTKRISTA GAURIGUNJ GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD023,UTKRISTA HYBRID FD SWEEP KHATA -100000,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD491,UTKRISTA LOHARPATTI MUSAGARMATHAIPALITY FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD454,UTKRISTA THAKURBABA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD392,UTKRISTA DHANUSADHAM NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD340,UTKRISTA GAURIGANGA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD404,UTKRISTA GRAMTHAN GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD321,UTKRISTA GARUDA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD405,UTKRISTA GRAMTHAN GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD409,UTKRISTA BUDHIGANGA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD414,UTKRISTA BARDAGHAT NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD527,UTKRISTA SIYARI GAUNPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD533,UTKRISTA CHANDRAGIRI MUSAGARMATHAIPALITY FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD426,UTKRISTA BEDKOT NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD413,UTKRISTA BARDAGHAT NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD330,UTKRISTA GAURIGUNJ GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD434,UTKRISTA KACHANKAWAL GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD352,UTKRISTA KAMALA MUSAGARMATHAIPALITY FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD378,UTKRISTA NALGAD NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD452,UTKRISTA THAKURBABA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD530,UTKRISTA HARIPURWA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD424,UTKRISTA BUDDHASHANTI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD366,UTKRISTA BIDEHA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD387,UTKRISTA DEVCHULI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD379,UTKRISTA NALGAD NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD473,UTKRISTA KANEPOKHARI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD562,UTKRISTA MAHAGADHIMAI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD567,UTKRISTA 10X REMITTANCE FIXED PLAN,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD429,UTKRISTA RAMPRASADRAI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD545,UTKRISTA PAKHRIBAS NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD427,UTKRISTA BEDKOT NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD432,UTKRISTA BAUDHIMAI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD554,UTKRISTA AADHIKHOLA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD435,UTKRISTA KACHANKAWAL GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD901,UTKRISTA 10X FIXED PLAN INDIVIDUAL C,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD532,UTKRISTA HARIPURWA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD535,UTKRISTA CHANDRAGIRI MUSAGARMATHAIPALITY FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD486,UTKRISTA GADHAWA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD293,UTKRISTA KATAHARIYA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD383,UTKRISTA DUHABI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD336,UTKRISTA GODAWARI NAGARPALIKA - KAILALI FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD445,UTKRISTA BHIMPHEDI GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD450,UTKRISTA SUNWAL NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD399,UTKRISTA ANNAPURNA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD394,UTKRISTA DHANUSADHAM NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD299,UTKRISTA ARJUNDHARA MUNCIPALITY FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD510,UTKRISTA SABAILA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD511,UTKRISTA SABAILA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD438,UTKRISTA BARDAGORIYA GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD441,UTKRISTA BHAGWANPUR GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD439,UTKRISTA BARDAGORIYA GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD444,UTKRISTA BHIMPHEDI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD442,UTKRISTA BHAGWANPUR GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD448,UTKRISTA BHIMAD NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD348,UTKRISTA JEERABHAWANI GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD416,UTKRISTA BALARA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD357,UTKRISTA JOSHIPUR GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD417,UTKRISTA BALARA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD531,UTKRISTA HARIPURWA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD540,UTKRISTA BAGMATI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD546,UTKRISTA PAKHRIBAS NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD351,UTKRISTA KAMALA MUSAGARMATHAIPALITY FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD461,UTKRISTA MAHADEWA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD470,UTKRISTA MIRCHAIYA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD482,UTKRISTA DHOBINI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD456,UTKRISTA TILOTTAMA NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD902,UTKRISTA 10X FIXED PLAN 10X- INSTITUTIONAL C,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD355,UTKRISTA BARABARDIYA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD440,UTKRISTA BHAGWANPUR GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD443,UTKRISTA BHIMPHEDI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD449,UTKRISTA SUNWAL NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD464,UTKRISTA MAHARAJGUNJ NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD376,UTKRISTA KAGESHWORI MANOHARA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD477,UTKRISTA RAPTI NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD481,UTKRISTA RIBDIKOT GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD490,UTKRISTA RAJPUR GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD494,UTKRISTA BARJU GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD406,UTKRISTA GRAMTHAN GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD529,UTKRISTA SIYARI GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD467,UTKRISTA KANCHAN GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD393,UTKRISTA DHANUSADHAM NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD476,UTKRISTA RAPTI NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD396,UTKRISTA DUDUWA GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD536,UTKRISTA HARIPUR NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD513,UTKRISTA SAMSI GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD550,UTKRISTA KATHMANDU MAHANAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD556,UTKRISTA AADHIKHOLA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD553,UTKRISTA KABILASI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD537,UTKRISTA HARIPUR NAGARPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD334,UTKRISTA TOKHA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD389,UTKRISTA ROHINI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD398,UTKRISTA ANNAPURNA GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD401,UTKRISTA DEWANGUNJ GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD559,UTKRISTA NARAHA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD543,UTKRISTA KAILARI GAUNPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD903,UTKRISTA 10X FIXED PLAN 10X-REMITTANCE C,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD451,UTKRISTA SUNWAL NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD457,UTKRISTA TILOTTAMA NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD564,UTKRISTA PANCHAKANYA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD568,UTKRISTA REMITTANCE FIXED KHATA -SADHARAN,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD569,UTKRISTA FIXED KHATA-SADHARAN,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD360,UTKRISTA JHAPA GAUPALIKA FIXED KHATA PRIDE,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD428,UTKRISTA RAMPRASADRAI GAUPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD358,UTKRISTA JOSHIPUR GAUNPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD370,UTKRISTA MAHALAXMI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD385,UTKRISTA DUHABI NAGARPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD400,UTKRISTA ANNAPURNA GAUPALIKA FIXED KHATA - PARTNER,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD022,UTKRISTA HYBRID FD SWEEP KHATA- 50000,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
FD521,UTKRISTA GUJARA NAGARPALIKA FIXED KHATA - AMBASSADOR,TDA,Deposit,Fixed,2024-08-09 10:31:27.125
